1.000000,0.290364
1.000000,0.511289
1.000000,0.208503
1.000000,0.370684
1.000000,0.385079
1.000000,0.245833
1.000000,0.779187
1.000000,0.162919
1.000000,0.324123
1.000000,0.199864
1.000000,0.121377
1.000000,0.240941
1.000000,0.390684
1.000000,0.464268
1.000000,0.202012
1.000000,0.160779
1.000000,0.326843
1.000000,0.561817
1.000000,0.166113
1.000000,0.742002
1.000000,0.901134
1.000000,0.450783
1.000000,0.445886
1.000000,0.438095
1.000000,0.572852
1.000000,0.347814
1.000000,0.310878
1.000000,0.318658
0.999999,0.787126
1.000000,0.504967
1.000000,0.223952
1.000000,0.699204
1.000000,0.156171
1.000000,0.296798
0.999999,0.297223
1.000000,0.654819
1.000000,0.226029
1.000000,0.294925
1.000000,0.272231
1.000000,0.476703
1.000000,0.329976
1.000000,0.180109
1.000000,0.270300
1.000000,0.433199
1.000000,0.330796
1.000000,0.397568
1.000000,0.353479
1.000000,0.179893
1.000000,0.534452
1.000000,0.286912
1.000000,0.277207
1.000000,0.293471
1.000000,0.735807
1.000000,0.213481
1.000000,0.465412
1.000000,0.585964
1.000000,0.444514
1.000000,0.178006
0.999999,0.340813
1.000000,0.473168
1.000000,0.354697
1.000000,0.165163
1.000000,0.096531
1.000000,0.588541
1.000000,0.291292
1.000000,0.636572
1.000000,0.387087
1.000000,0.140231
1.000000,0.348609
1.000000,0.270036
1.000000,0.243009
1.000000,0.288205
1.000000,0.250078
1.000000,0.330843
1.000000,0.400638
1.000000,0.126971
1.000000,0.233774
1.000000,0.617263
1.000000,0.172344
1.000000,0.373322
1.000000,0.271282
1.000000,0.324184
1.000000,0.387524
1.000000,0.686174
1.000000,0.401428
1.000000,0.268776
1.000000,0.203016
1.000000,0.242102
1.000000,0.170449
1.000000,0.239650
1.000000,0.359507
0.999995,1.556063
1.000000,0.368322
1.000000,0.378093
1.000000,0.359089
1.000000,0.299834
1.000000,0.232733
1.000000,0.571300
1.000000,0.527194
1.000000,0.472162
1.000000,0.218541
1.000000,0.728940
1.000000,0.349700
1.000000,0.542451
1.000000,0.201790
1.000000,0.420436
1.000000,0.432812
1.000000,0.452171
1.000000,0.187922
1.000000,0.313259
1.000000,0.139708
1.000000,0.246047
1.000000,0.279679
1.000000,0.129248
1.000000,0.386439
1.000000,0.127134
1.000000,0.579913
1.000000,0.257825
1.000000,0.232059
1.000000,0.228485
1.000000,0.234486
1.000000,0.528462
1.000000,0.619023
1.000000,0.266025
1.000000,0.422672
1.000000,0.503599
1.000000,0.243340
1.000000,1.007651
1.000000,0.230298
1.000000,0.686546
1.000000,0.346090
1.000000,0.235485
1.000000,0.240190
1.000000,0.276914
1.000000,0.296025
1.000000,0.375316
1.000000,0.225825
1.000000,0.530305
1.000000,0.725143
1.000000,0.336392
1.000000,0.507592
1.000000,0.128029
1.000000,0.114722
1.000000,0.369228
1.000000,0.323726
1.000000,0.118481
1.000000,0.132530
1.000000,0.101799
1.000000,0.351490
1.000000,0.157338
1.000000,0.228821
1.000000,0.277992
1.000000,0.231740
1.000000,0.592353
1.000000,0.429716
1.000000,0.225867
1.000000,0.623723
1.000000,0.226349
1.000000,0.322544
1.000000,0.163345
1.000000,0.193647
1.000000,0.450147
1.000000,0.218752
1.000000,0.632992
1.000000,0.351546
1.000000,0.545437
1.000000,0.277183
1.000000,0.488221
1.000000,0.493593
1.000000,0.231165
1.000000,0.745836
1.000000,0.369781
1.000000,0.490717
1.000000,0.338378
1.000000,0.584966
1.000000,0.445385
1.000000,0.292741
1.000000,0.249324
1.000000,0.172589
1.000000,0.407698
1.000000,0.411123
1.000000,0.395443
1.000000,0.165774
1.000000,0.392516
1.000000,0.393736
1.000000,0.306087
1.000000,0.338368
1.000000,0.425205
1.000000,0.293332
1.000000,0.142321
1.000000,0.761736
1.000000,0.615493
1.000000,0.344419
1.000000,0.286792
1.000000,0.582436
1.000000,0.664463
1.000000,0.196703
1.000000,0.317589
1.000000,0.782600
1.000000,0.202993
1.000000,0.556958
1.000000,0.249426
1.000000,0.306514
1.000000,0.385836
1.000000,0.378323
1.000000,0.306244
1.000000,0.409155
1.000000,0.362299
1.000000,0.126901
1.000000,0.498767
1.000000,0.456056
1.000000,0.408446
1.000000,0.261083
1.000000,0.146226
1.000000,0.451531
1.000000,0.472027
1.000000,0.393340
1.000000,0.504223
1.000000,0.596605
1.000000,0.263164
1.000000,0.564681
1.000000,0.440201
1.000000,0.289846
1.000000,0.443960
1.000000,0.351954
1.000000,0.968356
1.000000,0.581272
1.000000,0.264524
1.000000,0.633545
1.000000,0.590598
1.000000,0.171359
1.000000,0.164762
1.000000,0.237197
1.000000,0.329291
1.000000,0.257833
1.000000,0.589412
1.000000,0.332336
1.000000,0.281414
1.000000,0.440932
1.000000,0.197228
1.000000,0.356199
1.000000,0.395518
1.000000,0.390293
1.000000,0.552645
1.000000,0.538807
1.000000,0.206884
1.000000,0.383694
1.000000,0.264759
1.000000,0.510330
1.000000,0.263889
1.000000,0.241748
1.000000,0.113447
1.000000,0.199656
1.000000,0.231836
1.000000,0.165513
1.000000,0.358456
1.000000,0.275044
1.000000,0.215091
1.000000,0.467469
1.000000,0.148078
1.000000,0.325667
1.000000,0.407817
1.000000,0.176029
1.000000,0.133696
1.000000,0.316015
1.000000,0.146225
1.000000,0.163947
1.000000,0.200528
1.000000,0.379118
1.000000,0.693197
1.000000,0.423407
1.000000,0.188082
1.000000,0.341874
1.000000,0.161990
1.000000,0.268114
1.000000,0.235432
1.000000,0.627992
1.000000,0.820500
1.000000,0.202933
1.000000,0.484647
1.000000,0.413000
1.000000,0.975360
1.000000,0.315534
1.000000,0.212551
1.000000,0.232204
1.000000,0.107325
1.000000,0.284188
1.000000,0.210815
1.000000,0.186619
1.000000,0.317218
1.000000,0.242037
1.000000,0.095185
1.000000,0.472003
1.000000,0.166993
0.999999,0.996525
1.000000,0.034692
1.000000,0.289144
1.000000,0.186838
1.000000,0.350219
1.000000,0.347238
1.000000,0.307096
1.000000,0.397058
1.000000,0.177709
1.000000,0.218908
1.000000,0.111764
1.000000,1.001805
1.000000,0.128704
1.000000,0.371210
1.000000,0.133504
1.000000,0.429651
1.000000,0.327619
1.000000,0.277888
1.000000,0.322992
1.000000,0.438800
1.000000,0.273539
1.000000,0.146155
1.000000,0.252401
1.000000,0.735846
1.000000,0.431100
1.000000,0.520856
1.000000,0.740676
1.000000,0.128801
1.000000,0.190716
1.000000,0.098046
1.000000,0.384536
1.000000,0.162302
1.000000,0.185695
1.000000,0.400157
1.000000,0.250880
1.000000,0.234193
1.000000,0.191021
1.000000,0.278491
1.000000,0.180659
1.000000,0.268073
1.000000,0.263126
1.000000,0.827955
1.000000,0.607512
1.000000,0.562495
1.000000,0.388329
1.000000,0.689148
1.000000,0.456607
1.000000,0.186966
1.000000,0.133916
1.000000,0.266042
1.000000,0.040738
1.000000,0.394815
1.000000,0.512762
1.000000,0.246850
1.000000,0.263395
1.000000,0.214035
1.000000,0.175944
1.000000,0.305998
1.000000,0.170622
1.000000,0.219606
1.000000,0.259733
1.000000,0.103082
1.000000,0.171519
1.000000,0.610862
1.000000,0.179586
1.000000,0.166753
1.000000,0.154895
1.000000,0.273258
1.000000,0.268816
1.000000,0.555069
1.000000,0.221040
1.000000,0.306346
1.000000,0.168901
1.000000,0.256731
1.000000,0.266095
1.000000,0.605964
1.000000,0.566471
1.000000,0.199920
1.000000,0.167723
1.000000,0.243629
1.000000,0.307718
1.000000,0.574398
1.000000,0.075038
1.000000,0.283708
1.000000,0.207153
1.000000,0.185840
1.000000,0.454969
1.000000,0.460203
1.000000,0.407041
1.000000,0.179330
1.000000,0.452935
1.000000,0.169901
1.000000,0.507995
1.000000,0.117070
1.000000,0.116060
1.000000,0.117866
1.000000,0.447535
1.000000,0.455425
1.000000,0.227543
1.000000,0.492630
1.000000,0.535225
1.000000,0.483132
1.000000,0.662726
1.000000,0.443034
1.000000,0.144578
1.000000,0.308179
1.000000,0.351240
1.000000,0.468466
1.000000,0.204085
1.000000,0.523853
1.000000,0.379039
1.000000,0.783546
1.000000,0.326046
1.000000,0.221953
1.000000,0.153597
1.000000,0.289214
1.000000,0.422109
1.000000,0.477552
1.000000,0.582713
1.000000,0.279805
1.000000,0.303931
1.000000,0.422440
1.000000,0.111419
1.000000,0.423791
1.000000,0.419163
1.000000,0.418851
1.000000,0.098338
1.000000,0.148023
1.000000,0.510321
1.000000,0.151505
1.000000,0.319238
1.000000,0.332132
1.000000,0.266285
1.000000,0.177890
1.000000,0.300082
1.000000,0.713529
1.000000,0.278391
1.000000,0.359497
1.000000,0.427375
1.000000,0.379396
1.000000,0.135507
1.000000,0.172943
1.000000,0.264262
1.000000,0.153520
1.000000,0.114997
1.000000,0.513358
1.000000,0.213065
1.000000,0.566655
1.000000,0.286145
1.000000,0.417979
1.000000,0.392122
1.000000,0.472268
1.000000,0.164002
1.000000,0.414136
1.000000,0.588685
1.000000,0.186784
1.000000,0.188705
1.000000,0.299708
1.000000,0.130010
1.000000,0.441176
1.000000,0.194415
1.000000,0.155839
1.000000,0.193117
1.000000,0.187463
1.000000,0.173012
1.000000,0.276507
1.000000,0.295246
1.000000,0.156719
1.000000,0.697310
1.000000,0.159476
1.000000,0.441636
1.000000,0.168062
1.000000,0.162340
1.000000,0.293653
1.000000,0.243569
1.000000,0.421418
1.000000,0.301129
1.000000,0.088789
1.000000,0.314189
1.000000,0.359476
1.000000,0.301380
1.000000,0.169957
1.000000,0.294610
1.000000,0.230548
1.000000,0.191485
1.000000,0.536701
1.000000,0.339558
1.000000,0.238406
1.000000,0.301769
1.000000,0.224890
1.000000,0.176753
1.000000,0.037190
1.000000,0.460377
1.000000,0.218109
1.000000,0.228879
1.000000,0.300016
1.000000,0.393895
1.000000,0.287773
1.000000,0.158351
1.000000,0.427358
1.000000,0.128488
1.000000,0.469772
1.000000,0.344499
1.000000,0.502812
1.000000,0.219620
1.000000,0.548439
1.000000,0.248171
1.000000,0.142448
1.000000,0.657658
1.000000,0.164677
1.000000,0.469766
1.000000,0.246729
1.000000,0.724290
1.000000,0.273252
1.000000,0.249941
1.000000,0.367641
1.000000,0.135354
1.000000,0.218591
1.000000,0.172442
1.000000,0.301086
1.000000,0.443882
0.999999,0.633999
1.000000,0.324160
1.000000,0.068955
1.000000,0.541440
1.000000,0.570071
1.000000,0.394559
1.000000,0.434860
1.000000,0.822692
1.000000,0.319282
1.000000,0.060298
1.000000,0.268258
1.000000,0.484249
1.000000,0.137249
1.000000,0.113124
1.000000,0.047927
1.000000,0.407496
1.000000,0.171068
1.000000,0.441642
1.000000,0.155438
1.000000,0.117074
1.000000,0.057598
1.000000,0.485407
1.000000,0.300983
1.000000,0.184310
1.000000,0.352710
1.000000,0.209433
1.000000,0.177970
1.000000,0.454986
1.000000,0.190893
1.000000,0.148843
1.000000,0.259934
1.000000,0.307078
1.000000,0.146566
1.000000,0.328508
1.000000,0.560619
1.000000,0.462438
1.000000,0.401540
1.000000,0.378313
1.000000,0.593864
1.000000,0.234724
1.000000,0.361110
1.000000,0.194524
1.000000,0.224205
1.000000,0.206562
1.000000,0.191537
1.000000,0.093866
1.000000,0.404379
1.000000,0.179438
1.000000,0.356373
1.000000,0.236220
1.000000,0.055912
1.000000,0.620241
1.000000,0.098276
1.000000,0.225443
1.000000,0.449955
1.000000,0.228497
1.000000,0.117834
1.000000,0.583100
1.000000,0.395055
1.000000,0.163039
1.000000,0.271218
1.000000,0.216338
1.000000,0.272675
1.000000,0.273305
1.000000,0.041217
1.000000,0.060126
1.000000,0.183817
1.000000,0.428909
1.000000,0.364610
1.000000,0.352097
1.000000,0.122083
1.000000,0.376832
1.000000,0.392836
1.000000,0.310704
1.000000,0.199966
1.000000,0.038310
1.000000,0.185269
1.000000,0.192926
1.000000,0.399733
1.000000,0.188140
1.000000,0.487950
1.000000,0.246250
1.000000,0.597703
1.000000,0.724891
